town_code,town,district,region,population,website,email,source,status
514110,Koš,Prievidza,Trenčiansky kraj,1060,https://www.obec-kos.sk,info@obec-kos.sk,guessed,ok
514101,Kostolná Ves,Prievidza,Trenčiansky kraj,482,https://www.kostolnaves.vysivkar.sk,ocukostolnaves@mail.t-com.sk,xls,ok
514128,Lazany,Prievidza,Trenčiansky kraj,1726,https://www.lazany.sk,info@lazany.sk,guessed,ok
514136,Lehota pod Vtáčnikom,Prievidza,Trenčiansky kraj,3857,https://www.lehotapodvtacnikom.sk,ocu@lehotapodvtacnikom.sk,xls,ok
514144,Liešťany,Prievidza,Trenčiansky kraj,1218,https://www.liestany.sk,ocu@liestany.sk,guessed,ok
557706,Lipník,Prievidza,Trenčiansky kraj,563,https://lipnik.sk,starosta@lipnik.sk,guessed,ok
514179,Malá Čausa,Prievidza,Trenčiansky kraj,709,https://www.malacausa.sk,starosta@malacausa.sk,xls,ok
514187,Malinová,Prievidza,Trenčiansky kraj,973,https://www.malinova.sk,obec@malinova.sk,guessed,ok
514209,Nedožery - Brezany,Prievidza,Trenčiansky kraj,2134,https://www.nedozery-brezany.sk,info@nedozery-brezany.sk,guessed,ok
514217,Nevidzany - Prievidza,Prievidza,Trenčiansky kraj,297,https://www.nevidzany-prievidza.sk,obecnevidzanypd@centrum.sk,guessed,ok
514225,Nitrianske Pravno,Prievidza,Trenčiansky kraj,3204,https://www.nitrianskepravno.sk,starosta@nitrianskepravno.sk,xls,ok
514233,Nitrianske Rudno,Prievidza,Trenčiansky kraj,1949,https://www.nitrianskerudno.sk,ocu.nitrianskerudno@mail.t-com.sk,xls,ok
514241,Nitrianske Sučany,Prievidza,Trenčiansky kraj,1183,https://www.nitrianskesucany.sk,starosta@nitrianskesucany.sk,xls,ok
514250,Nitrica,Prievidza,Trenčiansky kraj,1216,https://www.obecnitrica.sk,starosta@obecnitrica.sk,guessed,ok
514268,Nováky,Prievidza,Trenčiansky kraj,4189,https://novaky.sk,sekretariat@novaky.sk,guessed,ok
514284,Opatovce nad Nitrou,Prievidza,Trenčiansky kraj,1555,https://www.opatovcenadnitrou.sk,starosta@opatovcenadnitrou.sk,xls,ok
514292,Oslany,Prievidza,Trenčiansky kraj,2382,https://www.oslany.sk,podatelna@oslany.sk,guessed,ok
514306,Podhradie - Prievidza,Prievidza,Trenčiansky kraj,299,,,none,no_website
514314,Poluvsie,Prievidza,Trenčiansky kraj,557,https://www.poluvsie.sk,poluvsie@poluvsie.sk,guessed,ok
514322,Poruba,Prievidza,Trenčiansky kraj,1335,https://www.poruba.sk,starosta@poruba.sk,guessed,ok
514331,Pravenec,Prievidza,Trenčiansky kraj,1313,https://www.obecpravenec.sk,ocupravenec@stonline.sk,guessed,ok
513881,Prievidza,Prievidza,Trenčiansky kraj,45388,https://prievidza.sk,info@prievidza.sk,guessed,ok
514349,Radobica,Prievidza,Trenčiansky kraj,539,https://www.radobica.sk,podatelna@radobica.sk,guessed,ok
514357,Ráztočno,Prievidza,Trenčiansky kraj,1224,https://www.raztocno.sk,info@raztocno.sk,guessed,ok
514365,Rudnianska Lehota,Prievidza,Trenčiansky kraj,735,https://www.rudnianskalehota.sk,obec@rudnianskalehota.sk,xls,ok
514373,Sebedražie,Prievidza,Trenčiansky kraj,1709,https://www.sebedrazie.sk,sekretariat@sebedrazie.sk,guessed,ok
514381,Seč,Prievidza,Trenčiansky kraj,393,https://www.obecsec.sk,starosta@obecsec.sk,guessed,ok
514390,Šútovce,Prievidza,Trenčiansky kraj,446,https://www.sutovce.sk,obec@sutovce.sk,guessed,ok
514403,Temeš,Prievidza,Trenčiansky kraj,216,https://www.temes.sk,info@temes.sk,guessed,ok
514411,Tužina,Prievidza,Trenčiansky kraj,1200,https://www.tuzina.sk,obec@tuzina.sk,guessed,ok
514420,Valaská Belá,Prievidza,Trenčiansky kraj,2065,https://www.valaskabela.sk,cucik.milos@valaskabela.sk,xls,ok
514438,Veľká Čausa,Prievidza,Trenčiansky kraj,499,,velka_causa@stonline.sk,none,no_website
514454,Zemianske Kostoľany,Prievidza,Trenčiansky kraj,1753,https://www.zemianskekostolany.sk,starosta@zemianskekostolany.sk,xls,ok
512851,Beluša,Púchov,Trenčiansky kraj,5985,https://www.belusa.sk,obec@belusa.sk,guessed,ok
512940,Dohňany,Púchov,Trenčiansky kraj,1863,https://www.dohnany.sk,obec@dohnany.sk,guessed,ok
512958,Dolná Breznica,Púchov,Trenčiansky kraj,1005,https://www.dolnabreznica.ocu.sk,dolnabreznica@stonline.sk,xls,ok
557439,Dolné Kočkovce,Púchov,Trenčiansky kraj,1216,https://www.obecdolnekockovce.sk,obec_dk@slovanet.sk,xls,ok
557692,Horná Breznica,Púchov,Trenčiansky kraj,504,https://www.hornabreznica.eu,hornabreznica@playmax.sk,xls,ok
513121,Horovce - Púchov,Púchov,Trenčiansky kraj,844,,,none,no_website
557501,Kvašov,Púchov,Trenčiansky kraj,653,,obec.kvasov@playmax.sk,none,no_website
513300,Lazy pod Makytou,Púchov,Trenčiansky kraj,1202,https://www.lazypodmakytou.sk,starosta@lazypodmakytou.sk,xls,ok
513318,Lednica,Púchov,Trenčiansky kraj,922,https://hradlednica.sk,obec.lednica@stonline.sk,guessed,ok
513326,Lednické Rovne,Púchov,Trenčiansky kraj,4009,https://www.lednickerovne.sk,starosta@lednickerovne.sk,xls,ok
513334,Lúky,Púchov,Trenčiansky kraj,919,https://www.obecluky.sk,info@obecluky.sk,guessed,ok
513342,Lysá pod Makytou,Púchov,Trenčiansky kraj,2063,https://www.lysapodmakytou.sk,obec@lysapodmakytou.sk,xls,ok
513377,Mestečko,Púchov,Trenčiansky kraj,534,https://www.obecmestecko.sk,obecmestecko@obecmestecko.sk,guessed,ok
513407,Mojtín,Púchov,Trenčiansky kraj,417,https://www.obecmojtin.sk,obecmojtin@obecmojtin.sk,guessed,ok
557447,Nimnica,Púchov,Trenčiansky kraj,706,https://www.nimnica.eu,obec.nimnica@dcnet.sk,xls,ok
513610,Púchov,Púchov,Trenčiansky kraj,17488,https://www.puchov.sk,kultura@puchovskakultura.sk,guessed,ok
557471,Streženice,Púchov,Trenčiansky kraj,1060,https://www.obecstrezenice.sk,obecnyurad@obecstrezenice.sk,guessed,ok
513776,Visolaje,Púchov,Trenčiansky kraj,973,https://www.visolaje.sk,info@visolaje.sk,guessed,ok
557498,Vydrná,Púchov,Trenčiansky kraj,303,https://www.vydrna.sk,info@vydrna.sk,guessed,ok
513814,Záriečie,Púchov,Trenčiansky kraj,696,https://zariecie.sk,obec@zariecie.sk,guessed,ok
500348,Zubák,Púchov,Trenčiansky kraj,836,https://obeczubak.sk,obeczubak@obeczubak.sk,guessed,ok
514977,Chvalová,Revúca,Banskobystrický kraj,201,https://www.chvalova.sk,info@webex.sk,guessed,ok
525774,Chyžné,Revúca,Banskobystrický kraj,423,https://obecchyzne.sk,starosta@obecchyzne.sk,guessed,ok
514675,Držkovce,Revúca,Banskobystrický kraj,577,https://www.obecdrzkovce.sk,starosta@obecdrzkovce.sk,guessed,ok
514721,Gemer,Revúca,Banskobystrický kraj,899,https://www.obecgemer.sk,starosta@obecgemer.sk,guessed,ok
514756,Gemerská Ves,Revúca,Banskobystrický kraj,1009,https://www.obec-gemerskaves.sk,obec@obec-gemerskaves.sk,xls,ok
525677,Gemerské Teplice,Revúca,Banskobystrický kraj,366,https://www.gemerske-teplice.sk,ou@gemerske-teplice.sk,guessed,ok
525685,Gemerský Sad,Revúca,Banskobystrický kraj,301,https://www.gemerskysad.ou.sk,obecgemsad@stonline.sk,xls,ok
514896,Hrlica,Revúca,Banskobystrický kraj,69,,obechrlica@centrum.sk,none,no_website
525766,Hucín,Revúca,Banskobystrický kraj,944,https://obechucin.sk,podatelna@obechucin.sk,guessed,ok
525791,Jelšava,Revúca,Banskobystrický kraj,3301,https://www.jelsava.sk,info@jelsava.sk,guessed,ok
525812,Kameňany,Revúca,Banskobystrický kraj,875,https://www.obec-kamenany.sk,starosta@obec-kamenany.sk,xls,ok
515574,Leváre,Revúca,Banskobystrický kraj,80,https://www.obeclevare.sk,starosta@obeclevare.sk,guessed,ok
515159,Levkuška,Revúca,Banskobystrický kraj,245,https://www.obeclevkuska.sk,podatelna@obeclevkuska.sk,guessed,ok
525901,Licince,Revúca,Banskobystrický kraj,801,https://www.obec-licince.sk,info@obec-licince.sk,guessed,ok
525928,Lubeník,Revúca,Banskobystrický kraj,1288,https://www.obeclubenik.sk,info@obeclubenik.sk,guessed,ok
525944,Magnezitovce,Revúca,Banskobystrický kraj,446,https://www.magnezitovce.sk,starosta@magnezitovce.sk,guessed,ok
580384,Mokrá Lúka,Revúca,Banskobystrický kraj,535,https://www.mokraluka.eu,obmokraluka@stonline.sk,xls,ok
525987,Muráň,Revúca,Banskobystrický kraj,1225,https://www.muran.sk,obec@muran.sk,guessed,ok
525995,Muránska Dlhá Lúka,Revúca,Banskobystrický kraj,905,https://www.muranskadlhaluka.sk,obecmdl@centrum.sk,xls,ok
526002,Muránska Huta,Revúca,Banskobystrický kraj,189,https://www.muranskahuta.sk,starosta@muranskahuta.sk,xls,ok
526011,Muránska Lehota,Revúca,Banskobystrický kraj,197,https://www.muranskalehota.sk,starosta@muranskalehota.sk,xls,ok
526029,Muránska Zdychava,Revúca,Banskobystrický kraj,240,https://www.muranskazdychava.sk,muranska.zdychava@post.sk,xls,ok
526037,Nandraž,Revúca,Banskobystrický kraj,283,https://www.nandraz.sk,obecnandraz@gmail.com,guessed,ok
515256,Otročok,Revúca,Banskobystrický kraj,322,https://www.otrocok.sk,starosta@otrocok.sk,guessed,ok
515302,Ploské - Revúca,Revúca,Banskobystrický kraj,67,https://www.ploske.sk,podatelna@ploske.sk,guessed,ok
515311,Polina,Revúca,Banskobystrický kraj,104,https://www.polina.sk,podatelna@polina.sk,guessed,ok
526100,Prihradzany,Revúca,Banskobystrický kraj,76,,obecprihradzany@zoznam.sk,none,no_website
526118,Rákoš - Revúca,Revúca,Banskobystrický kraj,417,https://www.obecrakos.sk,,guessed,no_email
515361,Rašice,Revúca,Banskobystrický kraj,119,https://www.rasice.sk,admin@rasice.sk,guessed,ok
515370,Ratková,Revúca,Banskobystrický kraj,634,https://www.obecratkova.sk,podatelna@obecratkova.sk,guessed,ok
515400,Ratkovské Bystré,Revúca,Banskobystrický kraj,324,https://www.ratkovskebystre.ocu.sk,ratkovskebystre@stonline.sk,xls,ok
526142,Revúca,Revúca,Banskobystrický kraj,11860,https://www.revuca.sk,najkrajsiazahradka@revuca.sk,guessed,ok
526151,Revúcka Lehota,Revúca,Banskobystrický kraj,308,https://www.revuckalehota.sk,revuckalehota@ferdonet.sk,xls,ok
515507,Rybník - Revúca,Revúca,Banskobystrický kraj,156,https://www.obecrybnik.sk,podatelna@obecrybnik.sk,guessed,ok
557820,Sása - Revúca,Revúca,Banskobystrický kraj,207,https://www.obecsasa.sk,obec.sasa@pobox.sk,guessed,ok
526258,Sirk,Revúca,Banskobystrický kraj,1296,https://obecsirk.sk,starosta@obecsirk.sk,guessed,ok
526304,Šivetice,Revúca,Banskobystrický kraj,372,https://www.sivetice.sk,sivetice@gemer.org,guessed,ok
515523,Skerešovo,Revúca,Banskobystrický kraj,227,https://www.skeresovo.sk,obec@obec-skeresovo.sk,guessed,ok
515612,Tornaľa,Revúca,Banskobystrický kraj,7088,https://www.mestotornala.sk,primator@mestotornala.sk,xls,ok
526321,Turčok,Revúca,Banskobystrický kraj,282,https://www.obec-turcok.sk,podatelna@obec-turcok.sk,guessed,ok
515761,Višňové - Revúca,Revúca,Banskobystrický kraj,71,https://obecvisnove.sk,obecvisnove@obecvisnove.sk,guessed,ok
515833,Žiar - Revúca,Revúca,Banskobystrický kraj,126,https://www.obecziar.sk,info@obecziar.sk,guessed,ok
557757,Abovce,Rimavská Sobota,Banskobystrický kraj,628,https://www.obecabovce.sk,info@obecabovce.sk,guessed,ok
514489,Babinec,Rimavská Sobota,Banskobystrický kraj,60,https://www.babinec.sk,babinec2010@gmail.com,guessed,ok
514501,Barca,Rimavská Sobota,Banskobystrický kraj,616,https://www.barca.sk,starosta@barca.sk,guessed,ok
514519,Bátka,Rimavská Sobota,Banskobystrický kraj,870,https://obecbatka.sk,ocu.batka@rsnet.sk,guessed,ok
514535,Belín,Rimavská Sobota,Banskobystrický kraj,187,https://obecbelin.sk,obecnyuradbelin@gmail.com,guessed,ok
514543,Blhovce,Rimavská Sobota,Banskobystrický kraj,795,https://blhovce.sk,podatelna@blhovce.sk,guessed,ok
514551,Bottovo,Rimavská Sobota,Banskobystrický kraj,193,https://www.bottovo.sk,obecbottovo@gmail.com,guessed,ok
514586,Budikovany,Rimavská Sobota,Banskobystrický kraj,60,,ocubudikovany@gmail.com,none,no_website
514594,Cakov,Rimavská Sobota,Banskobystrický kraj,340,https://www.cakov.sk,info@cakov.sk,guessed,ok
514608,Čerenčany,Rimavská Sobota,Banskobystrický kraj,566,https://www.cerencany.sk,obec@cerencany.sk,guessed,ok
514951,Chanava,Rimavská Sobota,Banskobystrický kraj,713,https://www.gemernet.sk/chanava,ocu.chanava@centrum.sk,xls,ok
514969,Chrámec,Rimavská Sobota,Banskobystrický kraj,463,https://www.gemernet.sk/chramec        www.chramec.sk,chramec@gemernet.sk,xls,ok
514616,Čierny Potok,Rimavská Sobota,Banskobystrický kraj,131,https://www.ciernypotok.gemer.org,obec.ciernypotok@mail.t-com.sk,xls,ok
514624,Číž,Rimavská Sobota,Banskobystrický kraj,685,https://www.obecciz.sk,info@obecciz.sk,guessed,ok
514632,Dolné Zahorany,Rimavská Sobota,Banskobystrický kraj,186,https://www.dolnezahorany.sk,obecdolnezahorany@gmail.com,xls,ok
514641,Dražice,Rimavská Sobota,Banskobystrický kraj,274,https://www.drazice.sk,ocu@drazice.sk,guessed,ok
514659,Drienčany,Rimavská Sobota,Banskobystrický kraj,245,https://www.driencany.sk,ocu@driencany.sk,guessed,ok
514667,Drňa,Rimavská Sobota,Banskobystrický kraj,216,https://www.obecdrna.sk,obec.drna@gmail.com,guessed,ok
514683,Dubno,Rimavská Sobota,Banskobystrický kraj,158,https://www.obecdubno.sk,info@obecdubno.sk,guessed,ok
514691,Dubovec,Rimavská Sobota,Banskobystrický kraj,533,https://www.dubovec.sk,ou.dubovec@azet.sk,guessed,ok
557919,Dulovo,Rimavská Sobota,Banskobystrický kraj,263,https://www.obecdulovo.sk,oudulovo@centrum.sk,guessed,ok
514713,Figa,Rimavská Sobota,Banskobystrický kraj,461,https://www.obecfiga.sk,web@dobraobec.sk,guessed,ok
514730,Gemerček,Rimavská Sobota,Banskobystrický kraj,94,https://www.gemercek.sk,info@gemercek.sk,guessed,ok
514764,Gemerské Dechtáre,Rimavská Sobota,Banskobystrický kraj,435,https://www.gemerskedechtare.webnode.sk,gm.dechtare@stonline.sk,xls,ok
557889,Gemerské Michalovce,Rimavská Sobota,Banskobystrický kraj,91,,obecnyuradvalice@inmail.sk,none,no_website
514781,Gemerský Jablonec,Rimavská Sobota,Banskobystrický kraj,714,https://www.gemerskyjablonec.sk,gemerskyjablonec@stonline.sk,xls,ok
514799,Gortva,Rimavská Sobota,Banskobystrický kraj,517,https://www.gortva.sk,starosta@obec-gortva.sk,guessed,ok
514811,Hajnáčka,Rimavská Sobota,Banskobystrický kraj,1143,https://www.obechajnacka.sk,hajnacka@obechajnacka.sk,guessed,ok
514829,Hnúšťa,Rimavská Sobota,Banskobystrický kraj,7391,https://mesto.hnusta.sk,podatelna@hnusta.sk,guessed,ok
514837,Hodejov,Rimavská Sobota,Banskobystrický kraj,1601,https://www.obechodejov.sk,starosta@obechodejov.sk,guessed,ok
514845,Hodejovec,Rimavská Sobota,Banskobystrický kraj,180,https://www.hodejovec.ou.sk,hodejovec@gmail.com,xls,ok
514853,Horné Zahorany,Rimavská Sobota,Banskobystrický kraj,117,https://www.hornezahorany.sk,ocu.hornezahorany@centrum.sk,xls,ok
514861,Hostice,Rimavská Sobota,Banskobystrický kraj,1082,https://www.hostice.sk,info@hostice.sk,guessed,ok
514870,Hostišovce,Rimavská Sobota,Banskobystrický kraj,247,https://www.obechostisovce.sk,admin@obechostisovce.sk,guessed,ok
514888,Hrachovo,Rimavská Sobota,Banskobystrický kraj,825,https://www.obechrachovo.sk,podatelna@obechrachovo.sk,guessed,ok
514926,Hrušovo,Rimavská Sobota,Banskobystrický kraj,178,,hrusovo.obec@azet.sk,none,no_website
514934,Hubovo,Rimavská Sobota,Banskobystrický kraj,132,https://www.hubovo.sk,info@hubovo.sk,guessed,ok
514942,Husiná,Rimavská Sobota,Banskobystrický kraj,557,https://www.husina.sk,admin@husina.sk,guessed,ok
514985,Ivanice,Rimavská Sobota,Banskobystrický kraj,285,https://www.ivanice.sk,starosta@ivanice.sk,guessed,ok
514993,Janice,Rimavská Sobota,Banskobystrický kraj,307,https://www.janice.sk,starosta@janice.sk,guessed,ok
515001,Jesenské - Rimavská Sobota,Rimavská Sobota,Banskobystrický kraj,2292,https://www.obecjesenske.sk,starostkaobecjesenske@gmail.com,guessed,ok
515019,Jestice,Rimavská Sobota,Banskobystrický kraj,148,http://jestice.webnode.sk,obec.jestice@stonline.sk,xls,ok
515027,Kaloša,Rimavská Sobota,Banskobystrický kraj,828,https://www.kalosa.sk,kalosa@kalosa.sk,guessed,ok
515035,Kesovce,Rimavská Sobota,Banskobystrický kraj,265,https://www.kesovce.sk,info@kesovce.sk,guessed,ok
515043,Klenovec,Rimavská Sobota,Banskobystrický kraj,3144,https://www.klenovec.sk,obec@klenovec.sk,guessed,ok
515051,Kociha,Rimavská Sobota,Banskobystrický kraj,214,https://www.kociha.sk,info@kociha.sk,guessed,ok
515060,Konrádovce,Rimavská Sobota,Banskobystrický kraj,333,https://www.konradovce.sk,info@obeckonradovce.sk,guessed,ok
515078,Kráľ,Rimavská Sobota,Banskobystrický kraj,954,https://3i.sk,info@koto.help,guessed,ok
515086,Kraskovo,Rimavská Sobota,Banskobystrický kraj,130,https://www.kraskovo.ocu.sk,zdenaocovayova@zoznam.sk,xls,ok
515094,Krokava,Rimavská Sobota,Banskobystrický kraj,26,https://www.krokava.sk,,xls,no_email
515108,Kružno,Rimavská Sobota,Banskobystrický kraj,364,https://www.kruzno.sk,kruzno.kruzno@gmail.com,xls,ok
515116,Kyjatice,Rimavská Sobota,Banskobystrický kraj,76,,oukyjatice@orangemail.sk,none,no_website
515124,Lehota nad Rimavicou,Rimavská Sobota,Banskobystrický kraj,284,,oulehotanr@gmail.com,none,no_website
515132,Lenartovce,Rimavská Sobota,Banskobystrický kraj,557,https://www.lenartovce.sk,info@lenartovce.sk,guessed,ok
515141,Lenka,Rimavská Sobota,Banskobystrický kraj,194,https://obeclenka.sk,obeclenka@gmail.com,guessed,ok
515167,Lipovec - Rimavská Sobota,Rimavská Sobota,Banskobystrický kraj,100,https://www.obeclipovec.sk,starosta@obeclipovec.sk,guessed,ok
515175,Lukovištia,Rimavská Sobota,Banskobystrický kraj,177,https://www.lukovistia.sk,starosta@lukovistia.sk,guessed,ok
515183,Martinová,Rimavská Sobota,Banskobystrický kraj,202,https://martinova.sk,ocu.martinova@gmail.com,guessed,ok
515205,Neporadza - Rimavská Sobota,Rimavská Sobota,Banskobystrický kraj,239,https://neporadza.sk,obec@neporadza.sk,guessed,ok
557790,Nižný Skálnik,Rimavská Sobota,Banskobystrický kraj,184,,obec.niznyskalnik@mail.t-com.sk,none,no_website
515230,Nová Bašta,Rimavská Sobota,Banskobystrický kraj,476,https://www.novabasta.ocu.sk,nova.basta@stonline.sk,xls,ok
515248,Orávka,Rimavská Sobota,Banskobystrický kraj,171,https://www.oravka.sk,info@oravka.sk,guessed,ok
515264,Ožďany,Rimavská Sobota,Banskobystrický kraj,1660,https://www.obecozdany.sk,obecozdany@obecozdany.sk,guessed,ok
515272,Padarovce,Rimavská Sobota,Banskobystrický kraj,175,https://www.padarovce.sk,ocu.padarovce@rsnet.sk,guessed,ok
515281,Pavlovce - Rimavská Sobota,Rimavská Sobota,Banskobystrický kraj,407,https://www.obecpavlovce.sk,spravca@obecpavlovce.sk,guessed,ok
515299,Petrovce - Rimavská Sobota,Rimavská Sobota,Banskobystrický kraj,225,https://www.obecpetrovce.sk,sekretariat@obecpetrovce.sk,guessed,ok
515337,Poproč - Rimavská Sobota,Rimavská Sobota,Banskobystrický kraj,21,https://poproc.sk,podatelna@poproc.sk,guessed,ok
515345,Potok - Rimavská Sobota,Rimavská Sobota,Banskobystrický kraj,23,https://obecpotok.sk,obecpotok.ou@gmail.com,guessed,ok
515353,Radnovce,Rimavská Sobota,Banskobystrický kraj,977,https://radnovce.sk,radnovce.referent@gmail.com,guessed,ok
557854,Rakytník,Rimavská Sobota,Banskobystrický kraj,337,https://www.rakytnik.sk,ourakytnik@rsnet.sk,guessed,ok
515388,Ratkovská Lehota,Rimavská Sobota,Banskobystrický kraj,46,https://www.ratkovskalehota.ocu.sk,obecratkovskalehota@zoznam.sk,xls,ok
515396,Ratkovská Suchá,Rimavská Sobota,Banskobystrický kraj,41,,ratkovskasucha@post.sk,none,no_website
557765,Riečka - Rimavská Sobota,Rimavská Sobota,Banskobystrický kraj,224,https://www.riecka.sk,obec@riecka.sk,guessed,ok
515426,Rimavská Baňa,Rimavská Sobota,Banskobystrický kraj,535,https://www.obecrimavskabana.sk,obecrimavskabana@stonline.sk,xls,ok
515442,Rimavská Seč,Rimavská Sobota,Banskobystrický kraj,2161,https://www.rimavskasec.sk,rimsec@gemernet.sk,xls,ok
514462,Rimavská Sobota,Rimavská Sobota,Banskobystrický kraj,23657,https://www.rimavskasobota.sk,primator@rimavskasobota.sk,xls,ok
515451,Rimavské Brezovo,Rimavská Sobota,Banskobystrický kraj,534,,r.brezovo@pmxmail.sk,none,no_website
515469,Rimavské Janovce,Rimavská Sobota,Banskobystrický kraj,1378,https://www.rimavskejanovce.sk,ou.rimjanovce@rsnet.sk,xls,ok
557811,Rimavské Zalužany,Rimavská Sobota,Banskobystrický kraj,357,https://www.rimavskezaluzany.ocu.sk,obecrimzaluzany@mail.t-com.sk,xls,ok
515485,Rovné - Rimavská Sobota,Rimavská Sobota,Banskobystrický kraj,123,https://www.obecrovne.sk,info@obecrovne.sk,guessed,ok
515493,Rumince,Rimavská Sobota,Banskobystrický kraj,369,https://rumince.sk,msrumince@gmail.com,guessed,ok
515621,Šimonovce,Rimavská Sobota,Banskobystrický kraj,556,https://www.obecsimonovce.sk,info@obecsimonovce.sk,guessed,ok
515639,Širkovce,Rimavská Sobota,Banskobystrický kraj,980,https://www.gemernet.sk/sirkovce,starosta@sirkovce.sk,xls,ok
